Red Corner,Blue Corner,Number,Date,Winner,Result,Judge 1,Judge 2,Judge 3
Floyd Mayweather Jr,Manny Pacquiao,,05/02/2015,r,UD,Burt A Clements,Glenn Feldman,Dave Moretti
https://www.youtube.com/watch?v=39zhhfMGNRk
10,9,9,9,10,10,9,9,10,,,
9,9,9,10,9,10,9,10,8,,,
10,10,10,9,10,9,10,9,10,,,
9,10,10,10,9,10,10,10,9,,,
10,9,9,9,10,9,9,9,10,,,
Nonito Donaire,Nicholas Walters,,10/18/2014,b,TKO,Adalaide Byrd,Steve Morrow,Thomas Taylor
https://www.youtube.com/watch?v=xOyPxfvKEOY
9,10,8,9,9,,,,,,,
10,9,10,10,10,,,,,,,
10,10,8,9,9,,,,,,,
9,9,10,10,10,,,,,,,
10,10,8,9,9,,,,,,,
9,9,10,10,10,,,,,,,
Jared Anderson,Kingsley Ibeh,,02/13/2021,r,KO,Glenn Feldman,Eric Cheek,Chris Migliore
https://www.youtube.com/watch?v=9dorLq-Xy9o&t=1s
10,10,10,10,10,,,,,,,
9,9,9,9,9,,,,,,,
10,10,10,10,10,,,,,,,
9,9,9,9,9,,,,,,,
10,10,10,10,10,,,,,,,
9,9,9,9,9,,,,,,,
Miguel Cotto,Antonio Margarito,1,07/26/2008,b,TKO,Glen Hamada,Jerry Roth,Dave Moretti
https://www.youtube.com/watch?v=oNhZw252Oak
10,9,10,9,10,10,9,9,9,9,,
9,10,9,10,9,9,10,10,10,10,,
10,9,10,10,10,9,9,9,9,9,,
9,10,9,9,9,10,10,10,10,10,,
10,9,10,10,10,9,9,10,9,9,,
9,10,9,9,9,10,10,9,10,10,,
Oscar De La Hoya,Fernando Vargas,,09/14/2002,r,TKO,Patricia Morse Jarman,Doug Tucker,Paul Smith
https://www.youtube.com/watch?v=6AFUbSGbH-M
9,10,9,10,9,9,9,10,9,10,,
10,9,10,9,10,10,10,9,10,10,,
9,10,9,10,9,10,10,10,9,10,,
10,9,10,9,10,9,9,9,10,9,,
9,10,9,10,9,10,10,10,9,10,,
10,9,10,9,10,9,9,9,10,9,,
Oscar De La Hoya,Jimmi Bredahl,,03/05/1994,r,RTD,Jess Andreasen,Raul Caiz Sr,Ismael Wiso Fernandez
https://www.youtube.com/watch?v=-bkgglqVwrE
10,10,10,10,10,10,10,10,10,10,,
9,9,9,9,9,9,9,9,9,8,,
10,10,10,10,10,10,10,10,10,10,,
8,8,9,9,9,9,9,9,9,8,,
10,10,10,10,10,10,10,10,10,10,,
8,8,9,9,9,9,9,9,9,8,,
Antonio Margarito,Shane Mosley,,01/24/2009,b,TKO,James Jen Kin,Max DeLuca,Nelson Vazquez
https://www.youtube.com/watch?v=n1q0WSH-UXc
9,9,9,9,9,9,9,8,,,,
10,10,10,10,10,10,10,10,,,,
9,9,9,9,9,9,10,8,,,,
10,10,10,10,10,10,9,10,,,,
9,10,9,9,9,9,10,8,,,,
10,9,10,10,10,10,9,10,,,,
Marco Antonio Barrera,Erik Morales,2,06/22/2002,r,UD,Duane Ford,Chuck Giampa,Mike Glienna
https://www.youtube.com/watch?v=5DNBwgFH53g
10,10,9,9,9,9,10,10,10,9,10,10
9,9,10,10,10,10,9,9,9,10,9,9
10,10,10,9,9,9,10,10,10,9,10,10
9,9,9,10,10,10,9,9,9,10,9,9
9,10,9,9,10,9,10,10,10,9,10,10
10,9,10,10,9,10,9,9,9,10,9,9
Ray Leonard,Thomas Hearns,1,09/16/1981,r,TKO,Duane Ford,Lou Tabat,Chuck Minker
https://www.youtube.com/watch?v=jZ-7SIpdgfI
9,9,10,9,9,10,10,10,9,9,9,9
10,10,9,10,10,9,9,9,10,10,10,10
9,9,9,9,9,10,10,10,9,10,9,9
10,10,10,10,10,9,9,9,10,10,10,10
9,9,10,9,9,10,10,9,9,9,9,9
10,10,9,10,10,9,9,10,10,10,10,10
Miguel Cotto,Antonio Margarito,2,12/03/2011,r,RTD,Julie Lederman,Steve Weisfeld,John Poturaj
https://www.youtube.com/watch?v=DMo2_H95NLs
10,10,10,10,10,10,10,10,9,,,
9,9,9,9,9,9,9,9,10,,,
10,10,10,9,10,10,10,10,10,,,
9,9,9,10,9,9,9,9,9,,,
10,10,10,10,10,10,9,10,10,,,
9,9,9,9,9,9,10,9,9,,,
Manny Pacquiao,Joshua Clottey,,03/13/2010,r,UD,Duane Ford,Levi Martinez,Nelson Vazquez
https://www.youtube.com/watch?v=pRzynmYbqeg
10,10,10,10,10,10,10,10,10,10,10,10
9,9,9,9,9,9,9,9,9,9,9,9
10,10,9,10,10,10,10,10,10,10,10,10
9,9,10,9,9,9,9,9,9,9,9,9
10,10,9,10,10,10,10,10,10,10,10,10
9,9,10,9,9,9,9,9,9,9,9,9
Timothy Bradley Jr,Ruslan Provodnikov,,03/16/2013,r,UD,Marty Denkin,Raul Caiz Sr,Jerry Cantu
https://www.youtube.com/watch?v=OI0triCxLYk
9,9,10,10,10,9,10,10,10,10,9,8
10,10,9,9,9,10,9,9,9,9,10,10
9,9,10,10,10,9,10,10,10,10,10,8
10,10,9,9,9,10,9,9,9,9,9,10
9,9,10,10,10,9,10,10,10,10,9,8
10,10,9,9,9,10,9,9,9,9,10,10
Jeff Horn,Terence Crawford,,06/09/2018,b,TKO,Burt A Clements,Guido Cavalleri,Adam Height
https://www.youtube.com/watch?v=Ej8mHz5Qj5o
9,9,9,9,9,9,9,9,,,,
10,10,10,10,10,10,10,10,,,,
9,9,9,9,9,9,9,9,,,,
10,10,10,10,10,10,10,10,,,,
9,9,9,9,9,9,9,9,,,,
10,10,10,10,10,10,10,10,,,,
Naoya Inoue,Paul Butler,,12/13/2022,r,KO,Ignacio Robles,Ron McNair,Fernando Barbosa
